,x,y,z,labels
1830,-1.7868978,-4.1609387,-12.314489,3
1831,-7.255557,5.6913323,-3.165405,7
1832,-3.4954185,0.45876557,-14.305133,3
1833,4.4300694,-9.016074,-16.323324,3
1834,-5.6407676,-2.4478474,-14.219174,5
1835,-2.3022935,2.3510365,-13.002782,3
1836,-3.9231656,1.5099411,-9.945056,5
1837,-5.882975,-2.7789812,-14.188843,5
1838,-3.8400726,2.4174747,-11.491418,5
1839,-2.7254934,3.3807185,-13.794683,3
1840,-6.4697065,0.41638935,-12.555453,5
1841,-5.7784023,0.6722314,-13.735626,3
1842,-6.772727,0.23818944,-13.742571,5
1843,-4.0917974,-2.0631862,-13.702582,5
1844,-0.20219557,4.3655705,-14.508049,3
1845,-9.788487,2.7337449,-13.060067,5
1846,-4.061922,-0.20363645,-16.838636,3
1847,-2.2058308,3.6879675,-12.493983,3
1848,-7.127685,-0.1918353,-16.066353,3
1849,-3.9472587,2.3202512,-13.943327,3
1850,-3.7078133,2.3067346,-11.402428,5
1851,-6.1967144,-4.1334515,-16.030611,5
1852,-4.512542,-3.9116304,-15.309478,5
1853,-2.6984944,2.3934183,-13.162815,3
1854,-3.97346,3.05953,-11.176849,5
1855,-8.239274,0.6235493,-10.656503,5
1856,6.283145,-6.8177414,-16.851734,3
1857,6.1826353,-6.8683214,-16.800982,3
1858,8.629543,-1.2596474,-10.507669,5
1859,-5.9018474,-4.6328893,-19.07074,3
1860,-5.6735425,3.650908,-18.899439,3
1861,-3.0924008,1.1995269,-17.23322,3
1862,4.8896275,2.3183658,-11.43989,5
1863,-2.3133893,-1.8405917,-9.222683,3
1864,-1.7894511,-0.6267192,-17.334143,3
1865,-0.4374456,6.1870933,-14.899931,7
1866,-3.0306885,-0.91813046,-16.306835,3
1867,-4.2618923,-4.622541,-12.482175,5
1868,-4.706457,-4.404661,-17.636967,5
1869,-3.6881225,-2.2710004,-19.8272,3
1870,-2.3189442,2.4815905,-15.350795,3
1871,-1.3901451,10.567265,8.796405,7
1872,-6.86426,5.8420615,-5.231654,7
1873,-7.156054,-2.5462694,-13.452225,5
1874,-10.422999,-1.9147192,0.17375298,2
1875,-5.049178,3.5291266,-12.431924,5
1876,-4.2107286,-3.845988,-19.531662,3
1877,-8.687196,0.027017603,-12.002727,5
1878,-5.552335,1.3345416,-16.636059,3
1879,-1.9733841,1.9755155,-18.871946,3
1880,-7.8472276,0.54491866,-10.868559,5
1881,-2.3520281,1.446005,-19.712519,3
1882,-3.095003,0.16238023,-18.640785,3
1883,-2.6159284,1.741512,-18.060022,3
1884,-6.90628,0.28288406,-13.6713,5
1885,-1.6701185,5.3099413,-9.647587,3
1886,-7.375777,-3.7575827,-9.576845,5
1887,-6.163692,-3.6270075,-19.510738,3
1888,-4.679567,7.867452,-3.0053074,7
1889,4.089314,-11.468727,-2.6725125,5
1890,-7.850178,0.9050535,-12.177257,5
1891,0.0069925897,3.8586829,-17.336266,3
1892,-11.704312,-0.6335506,-10.238523,5
1893,9.996576,-0.31412217,-12.089441,5
1894,-4.9509497,1.7483674,-12.148867,5
1895,-3.0355587,1.5024118,-16.670986,3
1896,10.847171,-0.18019465,-11.742403,8
1897,-4.3366594,4.4884453,-12.650633,5
1898,-0.57898766,2.616929,-17.11605,3
1899,-6.5863733,7.7403216,-9.882895,7
1900,-7.851383,1.6464014,-12.770281,5
1901,-4.737431,-3.9536064,-18.504498,3
1902,-4.7910933,-5.8751593,-17.596474,3
1903,5.229252,-1.6263715,-9.454859,5
1904,-6.5989885,3.4377575,-15.705518,5
1905,-1.5963001,-0.33801967,-12.769457,3
1906,-2.8683963,-16.16504,-7.0017424,6
1907,-5.596056,3.8966174,-17.682196,3
1908,-9.968033,2.7637615,-12.815557,5
1909,-1.31516,-5.1950955,-14.533541,3
1910,-5.4675355,-2.0401046,-12.79994,5
1911,-6.186347,-1.88951,-14.072439,5
1912,-7.259819,5.877958,-4.8364267,7
1913,-2.2246966,2.302151,-12.908084,3
1914,-8.676192,1.1145942,-4.9625583,5
1915,-9.836299,3.141927,-13.2033415,5
1916,-5.938883,3.7509167,-15.898058,5
1917,-4.4899945,5.805408,-10.816755,3
1918,-4.2423353,1.1751789,-16.01991,3
1919,-9.176621,-1.5277925,-12.502748,5
1920,-3.8959184,5.951133,-14.740472,5
1921,-4.9382358,-5.530571,-17.973007,3
1922,-4.7875094,-4.3931646,-15.452395,5
1923,-5.785775,1.6861657,-15.786235,3
1924,-6.949029,-2.6929286,-12.2966,5
1925,-10.933533,-1.1791086,-13.497995,5
1926,-5.143429,-5.0125675,-14.277379,5
1927,-0.21031149,-2.1109867,-6.2084045,3
1928,0.64204174,5.8175063,-14.85437,3
1929,-0.27546874,7.520746,-8.554018,3
1930,-6.6956234,-4.0726914,-13.658698,5
1931,-4.8285565,-3.7539802,-18.601965,3
1932,-4.859656,-1.2791661,-15.07292,3
1933,-3.4131994,0.9153046,-14.778496,3
1934,-0.6236261,2.328494,-17.010197,3
1935,-2.0178206,-3.1963663,-16.100782,3
1936,-5.8279295,-0.5658988,-8.968049,5
1937,-2.448961,-1.8689088,-9.36354,3
1938,-4.569681,1.180682,-12.276245,5
1939,-4.5532513,-6.33065,-17.252117,3
1940,-1.8186016,-0.15917446,-15.703436,3
1941,-4.2362285,-0.08601023,-18.816809,3
1942,-1.7550185,2.1227453,-18.970015,3
1943,-3.7464724,5.6715956,-14.672006,3
1944,-7.6426406,-3.3696065,-12.392145,5
1945,-5.5551033,3.5697546,-16.484877,5
1946,-5.103555,-5.4713616,-19.085575,3
1947,-6.0479693,-0.9609585,-14.11112,5
1948,-3.0640972,1.6145594,-18.527203,3
1949,-3.632324,-0.31061068,-19.133245,3
1950,-3.8708122,-1.3138672,-15.925741,3
1951,-6.314983,-4.2651396,-14.9190855,5
1952,-5.768333,7.3307333,-8.416703,7
1953,-1.4452734,0.8174661,-11.903773,3
1954,-9.710716,0.65520096,-11.9724,5
1955,-3.13977,6.208244,-11.94012,3
1956,-4.5690055,-4.828156,-14.766948,5
1957,-0.5297855,3.1162634,-14.955816,3
1958,-0.23654325,2.636946,-15.02516,3
1959,-9.831633,4.025804,-12.987587,5
1960,-9.756549,-0.99398994,-11.7285185,5
1961,-3.8520324,-2.495103,-19.985329,3
1962,-5.208098,-0.6938849,-14.509074,5
1963,-5.9093018,-3.82016,-19.375483,3
1964,-3.887263,-7.0339904,-15.624675,3
1965,-3.55043,6.873695,-4.2463784,7
1966,-8.459635,1.4939146,-12.044528,5
1967,6.750575,-5.8398786,-15.980961,3
1968,-1.910653,1.8051299,-18.694181,3
1969,-5.0981956,-6.2260814,-14.696047,5
1970,-6.270369,-3.443432,-19.635742,3
1971,0.36552507,-15.721514,-9.49461,6
1972,-6.4106803,5.6039543,-16.725695,3
1973,-2.9910717,-5.8546104,-18.030735,5
1974,-0.99592197,-2.6468675,-11.688542,3
1975,0.51122946,-1.2541,-12.187332,3
1976,-5.924006,1.0001581,-15.2165575,5
1977,4.9394917,-9.748027,-16.62261,3
1978,-9.972739,-1.6829515,-11.669031,5
1979,-4.36738,3.4173384,-16.590328,3
1980,-0.97783434,1.2535444,-13.714316,3
1981,-4.2921395,-6.33313,-15.261775,3
1982,-3.3744452,9.186142,-7.8127136,7
1983,-4.0647736,-0.712047,-11.337344,5
1984,-8.181271,0.66350776,-10.6405,5
1985,-4.646176,-4.273072,-17.45478,5
1986,-1.4224633,-2.057884,-11.404654,3
1987,-6.5454397,-1.4142331,-9.431514,5
1988,-4.149447,1.0463942,-15.844196,3
1989,-3.4661644,-1.2846882,-19.64886,3
1990,-0.009502047,-3.3799481,-15.45235,3
1991,-6.3854485,-0.6961539,-14.655036,5
1992,-4.060077,-0.4814545,-11.573334,5
1993,-4.5161605,-3.7269783,-15.992836,5
1994,-9.756684,3.0315344,-13.235671,5
1995,-7.9397163,-1.9480879,-15.742231,3
1996,-4.613862,-5.3498945,-17.777826,5
1997,-5.969046,0.23573919,-11.531204,5
1998,-4.2847953,3.2808652,-12.2309475,5
1999,-5.3962736,6.3771605,-12.6285515,5
2000,-6.315337,11.296867,8.678901,9
2001,-8.295599,9.571296,13.197544,9
2002,-4.457558,14.253106,10.175793,9
2003,-2.6130054,13.179107,9.52573,9
2004,-9.529442,13.319131,7.321728,9
2005,-6.2399254,4.081561,-0.30388516,7
2006,-10.781805,11.832929,3.9160252,9
2007,-6.3293147,11.832925,14.511559,9
2008,-4.0318666,12.250246,14.644167,9
2009,-1.4774204,10.696578,8.828233,7
2010,-3.9503286,12.257378,14.753958,9
2011,-12.452583,10.889744,5.33116,9
2012,-10.330323,11.913788,3.7814343,9
2013,-6.055734,13.311007,14.210974,9
2014,-13.945927,12.395007,10.309471,9
2015,-9.236482,12.329232,6.605079,9
2016,-10.441893,11.970703,5.7113338,9
2017,-12.237679,17.889713,11.527791,9
2018,-11.036989,10.105222,6.3841085,9
2019,-11.8846,14.548623,9.285313,9
2020,-3.9629962,13.395808,11.600927,9
2021,-12.528291,10.904244,8.064032,9
2022,-6.395425,12.38093,13.286154,9
2023,-5.4146204,14.902422,14.154142,9
2024,-11.427472,12.273217,5.006486,9
2025,-11.803515,9.906548,5.1070185,5
2026,-8.102164,10.187881,4.719981,9
2027,-13.112302,17.147974,10.917035,9
2028,-9.538812,12.107271,6.240914,9
2029,-9.549309,17.376625,12.421233,9
2030,-6.793971,13.884707,15.152601,9
2031,-10.670201,14.327289,8.441163,9
2032,-7.036626,14.9797,13.998698,9
2033,-9.176301,16.540735,7.743422,9
2034,1.4106987,5.241631,1.7144365,7
2035,-8.197302,9.613469,13.1173115,9
2036,-4.3725853,10.251209,6.1357293,9
2037,-3.8413959,15.070187,11.870693,9
2038,-13.315138,17.43353,11.208448,9
2039,-9.743902,15.182643,8.364854,9
2040,-10.953533,15.247325,9.334482,9
2041,-5.4751205,14.720867,9.796347,9
2042,-6.2500405,12.015313,13.032854,9
2043,-4.2210894,13.159708,10.660238,9
2044,-4.220815,15.117095,8.65855,9
2045,-14.0880375,13.869164,9.474576,9
2046,-11.396139,12.523036,8.698675,9
2047,-4.685745,13.15089,7.1377807,9
2048,-5.3119483,15.145383,8.624869,9
2049,-9.225612,11.926898,3.7298303,5
2050,-5.9190655,5.386111,4.516974,2
2051,10.389116,-5.361625,-7.650405,8
2052,-10.77475,14.579429,9.643379,9
2053,-6.1271605,13.861386,9.195522,9
2054,-5.773791,10.322658,14.447893,9
2055,-11.9854145,11.11852,5.5350213,9
2056,-8.439907,11.420609,8.306,9
2057,-8.23282,15.419783,13.711439,9
2058,-3.8781962,8.818157,3.8813987,7
2059,-10.759726,13.169923,3.8062963,9
2060,-9.39036,-6.745341,2.8511853,2
2061,-13.513521,16.294409,9.187983,9
2062,-11.203099,15.205424,11.817794,9
2063,-6.0420485,13.602252,8.709089,9
2064,-7.8868365,9.920533,12.98765,9
2065,-6.7583795,12.996919,6.496076,9
2066,-9.484191,15.342974,7.7557564,9
2067,-4.08236,15.389048,11.054299,9
2068,-4.213721,13.705154,14.790617,9
2069,-2.723337,14.582875,10.758453,9
2070,-9.505929,12.98685,14.933596,9
2071,-6.890414,14.44057,14.509078,9
2072,-8.189476,8.93709,12.895027,9
2073,-6.2089143,-8.74427,5.799115,2
2074,-9.614241,16.284243,11.7898,9
2075,-10.254919,12.532733,13.453656,9
2076,-2.5242486,8.872332,4.8737736,7
2077,-12.389433,17.276493,11.287495,9
2078,2.8220615,9.994444,-4.412778,7
2079,-9.721406,13.118382,14.803363,9
2080,-9.665092,15.525359,13.877068,9
2081,-13.304114,13.102714,10.559336,9
2082,-6.10845,15.174999,8.023791,9
2083,-4.456881,9.667883,5.737168,7
2084,-4.6352468,13.806343,14.288402,9
2085,-4.822832,13.995509,14.751121,9
2086,-9.814109,15.51086,14.059697,9
2087,-10.186323,10.9801,5.461578,9
2088,-10.346759,12.437138,3.5654147,5
2089,-9.821726,15.5241,13.882642,9
2090,-4.976051,10.811413,12.622456,9
2091,-12.740451,17.344568,11.195391,9
2092,-4.7335405,14.799938,13.0452385,9
2093,-7.7253923,9.611242,12.809413,9
2094,-9.632515,13.02858,11.64272,9
2095,-8.592146,11.527898,15.423991,9
2096,-8.695442,11.597805,8.560307,9
2097,-7.4893136,13.989624,15.99653,9
2098,-4.358217,15.2857275,8.344552,9
2099,-8.942395,16.235584,11.456834,9
2100,-13.724458,12.728339,7.6320066,9
2101,-13.118619,14.513799,9.906141,9
2102,-6.0847893,13.179538,14.54627,9
2103,-4.8346906,12.843229,14.36677,9
2104,-5.7127085,10.325541,14.337925,9
2105,-13.1128025,13.070942,8.913267,9
2106,-8.862016,16.198242,10.98315,9
2107,-11.596051,15.147797,12.5557785,9
2108,-13.328548,13.287727,10.590492,9
2109,-5.3962646,13.251757,9.875056,9
2110,-8.615267,16.496548,12.3124695,9
2111,-6.834635,13.947808,10.853575,9
2112,-5.983367,10.145403,12.494041,9
2113,-4.984043,10.653606,13.060738,9
2114,-7.55635,10.840798,12.819813,9
2115,-11.97814,15.081899,7.355211,9
2116,-7.2286634,17.903389,12.985457,9
2117,-5.0115423,14.746421,9.650349,9
2118,-4.339229,15.2203045,9.502317,9
2119,-4.5255837,16.704964,13.666529,9
2120,-4.2843304,13.84421,10.802375,9
2121,-12.199824,17.110077,11.131699,9
2122,-8.392416,13.213204,9.28046,9
2123,-5.927685,11.586975,13.742779,9
2124,-4.183569,15.049888,8.721964,9
2125,-5.2290125,14.629273,9.5015745,9
2126,-8.131016,12.35629,7.9188247,9
2127,-8.4215975,16.575296,9.687673,9
2128,-11.68369,13.704355,8.787265,9
2129,-3.4443264,8.887749,4.8293915,7
2130,-9.99052,12.755739,14.117151,9
2131,-9.080597,14.539701,9.924095,9
2132,-2.2929509,12.948144,9.340374,9
2133,-10.353858,16.206997,11.1127825,9
2134,-6.933813,14.53497,15.239152,9
2135,-8.66256,12.1544695,3.3872736,5
2136,-2.7928507,10.584982,11.804057,9
2137,-8.454054,12.838329,7.5094614,9
2138,-9.11356,11.869516,3.8449972,5
2139,-10.880774,9.92035,5.4340897,9
2140,-9.175184,12.385092,12.294249,9
2141,-4.070975,13.842488,9.61393,9
2142,-3.232492,8.476397,4.3870935,7
2143,-11.635554,12.341919,4.73825,9
2144,-12.739256,13.181128,7.010378,9
2145,-12.714966,14.335498,7.1709733,9
2146,-2.7247162,11.806114,10.9326725,9
2147,-4.2705455,14.17438,9.604812,9
2148,-7.448599,16.339176,11.956051,9
2149,-10.705175,11.331498,3.3327167,7
2150,-8.144581,18.526983,10.31949,9
2151,-8.846627,11.083152,3.967395,5
2152,-12.861762,13.590707,6.4632854,9
2153,-0.90180236,12.7426405,12.282124,9
2154,-12.402975,13.390759,8.323456,9
2155,-3.445574,11.675057,7.218894,9
2156,3.7895832,2.9933627,-7.462295,5
2157,-4.0639067,11.8473215,9.682351,9
2158,-9.474247,9.779019,8.295615,9
2159,-10.962681,14.591013,11.498849,9
2160,-1.9355158,12.836973,11.893747,9
2161,-10.413427,10.4984255,10.053711,9
2162,-11.064256,12.969293,7.001351,9
2163,-9.956553,13.548182,16.215763,9
2164,-2.4683344,16.061117,10.460912,9
2165,-4.724832,15.975604,9.757335,9
2166,-3.409125,15.827345,9.062093,9
2167,-11.877362,14.282025,7.4041305,9
2168,-11.1525955,13.253495,9.889716,9
2169,-10.763742,15.728905,8.188177,9
2170,-6.78609,13.922466,15.011266,9
2171,-11.676299,11.560376,3.1246867,7
2172,-7.5793242,10.056567,3.6136293,7
2173,-0.46815348,12.121884,11.743005,9
2174,-6.04553,13.557498,13.944149,9
2175,-13.073281,13.531965,9.004832,9
2176,0.091606334,12.975477,13.381329,9
2177,-4.7826667,17.621096,13.513349,9
2178,-8.36767,15.300646,11.682499,9
2179,-10.731231,14.3168125,10.088489,9
2180,-9.092789,12.896921,6.7692556,9
2181,-9.065307,13.148718,7.094136,9
2182,-5.76204,12.421695,11.725963,9
2183,-3.2724032,10.83308,7.132409,9
2184,-2.1056392,16.439919,10.632345,9
2185,-7.9150004,9.767116,3.462183,7
2186,-8.592598,13.593182,9.385892,9
2187,-3.8235185,12.964377,11.916948,9
2188,-6.2802486,5.0015097,-0.27234665,7
2189,-0.8566639,12.673769,12.259386,9
2190,-10.900611,15.0545225,9.580869,9
2191,-1.19182,13.334326,11.746118,9
2192,-6.576071,17.11715,10.473349,9
2193,-6.162162,10.200179,8.4005165,9
2194,-0.08086385,12.919296,13.182457,9
2195,-10.423319,15.577899,7.429579,9
2196,0.114237845,12.847322,13.264565,9
2197,-7.998517,9.67911,12.874427,9
2198,-8.20524,9.137923,12.974858,9
2199,-10.447407,11.776659,5.2853637,9
2200,-6.1118793,15.238784,7.9575257,9
2201,-10.767644,15.289363,9.341657,9
2202,-11.090749,15.620894,9.85116,9
2203,-12.594809,11.204521,8.1872,9
2204,-7.942227,10.0749655,13.109881,9
2205,-12.595769,13.172236,7.82571,9
2206,3.6060042,3.2412057,-7.234135,5
2207,-9.913048,13.94636,12.541435,9
2208,-4.0064287,9.575442,5.602048,7
2209,-2.586512,10.921502,6.510619,9
2210,-0.27830726,11.932406,11.714935,9
2211,-12.230438,10.614062,5.255865,9
2212,-9.408229,12.598696,12.214136,9
2213,-12.826217,17.286674,11.146192,9
2214,-9.671246,13.14718,11.837522,9
2215,-9.726746,12.55225,14.530802,9
2216,-1.5783495,12.633493,9.302709,2
2217,-7.1994925,12.051901,8.259929,9
2218,-11.038357,15.32512,11.5684595,9
2219,-7.5304847,14.251437,11.659804,9
2220,-3.5110033,14.904783,13.829554,9
2221,-10.115519,12.658973,12.846971,9
2222,-9.289107,12.150437,15.284273,9
2223,-5.962217,12.1155,14.883322,9
2224,-11.613127,16.041437,8.524095,9
2225,-14.044109,14.288749,9.067,9
2226,-11.018337,15.261911,9.355751,9
2227,-0.5506762,-5.0745163,-0.31315005,5
2228,-10.144443,12.585696,13.076058,9
2229,-4.851068,13.9613695,14.135379,9
2230,-9.330227,15.947284,10.79519,9
2231,-10.010963,14.381119,12.596537,9
2232,-7.847524,17.623957,10.724884,9
2233,-12.523516,14.413021,9.847905,9
2234,-5.3572817,13.853418,14.032539,9
2235,-3.6227574,13.703509,12.084635,9
2236,-6.7760177,14.603712,15.244119,9
2237,-8.684733,14.261158,8.721196,9
2238,-1.9013991,12.97729,11.761819,9
2239,-12.466613,13.772899,10.005787,9
2240,-7.6319847,10.523127,11.9116535,9
2241,-5.323766,14.380498,15.48535,9
2242,-2.5577462,13.985045,9.82173,9
2243,-4.848177,10.737206,13.232352,9
2244,-8.23546,16.870224,9.815287,9
2245,-5.8368278,11.048093,11.928525,9
2246,-12.185653,17.14977,11.415941,9
2247,-10.411693,11.957366,5.4148383,9
2248,-8.752342,14.8343525,9.131557,9
2249,-7.7459807,12.100951,7.9968195,9
2250,-6.893147,12.107551,6.3099966,7
2251,-5.229703,14.89634,13.020823,9
2252,-10.203297,12.7140255,14.869242,9
2253,-13.688997,12.572253,10.5077095,9
2254,-11.796674,12.535583,4.397675,9
2255,-9.853911,16.01254,11.614389,9
2256,-10.945927,14.136085,8.772326,9
2257,-12.783432,12.672036,7.5582166,9
2258,-7.3442197,13.776842,15.080721,9
2259,-8.005329,13.5323305,8.431119,9
2260,-8.655996,-5.3229747,-5.259775,5
2261,-3.0067651,8.535901,4.986619,7
2262,-12.587333,11.979211,4.90742,5
2263,-13.301195,16.245163,9.257974,9
2264,-2.8742836,17.310871,13.221764,9
2265,-4.243873,11.990281,11.338196,9
2266,-7.313765,12.48082,7.621264,9
2267,-12.311263,13.307941,9.059956,9
2268,-6.762917,10.140276,8.275866,9
2269,-7.107706,14.024851,14.0414295,9
2270,-9.7930565,14.980588,12.577192,9
2271,-4.5551167,12.495093,10.077174,9
2272,-12.353808,12.041665,10.015044,9
2273,-9.624198,17.08783,10.772919,9
2274,-8.882614,13.348434,6.8942623,9
2275,-10.523143,10.758779,5.7237096,9
2276,0.64917475,7.890098,-2.0467696,7
2277,-7.797469,14.521341,10.33006,9
2278,-11.572532,15.029546,11.978589,9
2279,-6.405508,13.935861,14.189055,9
2280,-8.120719,9.32919,12.957126,9
2281,-7.287837,5.885896,-2.1948328,7
2282,-13.414764,14.460154,7.526107,9
2283,-2.4296048,14.924313,11.209676,9
2284,-8.481743,16.603914,12.093318,9
2285,-11.577215,17.702955,7.96871,9
2286,-7.2733335,11.864172,7.3170843,9
2287,-4.732853,13.044823,7.1028957,9
2288,-6.3982344,17.305727,10.388182,9
2289,-1.8418646,13.091833,11.794733,9
2290,-3.200808,15.29299,10.1657,9
2291,-0.44880807,12.356673,12.090518,9
2292,-4.799004,17.59725,13.52007,9
2293,-3.1060917,10.94121,7.1251106,9
2294,-8.508987,10.742862,14.520616,9
2295,-8.895311,12.805539,6.8396955,9
2296,-8.144455,12.749942,7.779535,9
2297,-8.562313,11.008064,14.742929,9
2298,-10.829438,12.717873,2.8774693,9
2299,-0.85538507,12.823425,12.311214,9
2300,-12.499771,13.3223,8.092213,9
2301,-13.601426,15.059374,10.3925705,9
2302,-8.368699,10.9490385,5.208645,9
2303,-12.17215,17.165154,11.202734,9
2304,-6.962529,10.35547,8.492489,9
2305,0.5190584,12.133834,12.934821,9
2306,-10.928871,12.423661,3.4421484,9
2307,-6.9361606,10.35801,11.388203,9
2308,-4.963981,13.372489,13.254965,9
2309,-8.057154,13.468818,8.486274,9
2310,-4.1727777,15.426746,9.292251,9
2311,-4.165668,12.155535,14.201506,9
2312,-4.2586565,13.622789,12.778261,9
2313,-8.723954,10.5376,5.0862594,9
2314,-9.683973,13.009024,11.844016,9
2315,-9.750217,11.209015,5.454174,9
2316,-2.8417861,10.357511,7.4636383,7
2317,-11.998799,15.546884,9.062567,9
2318,-5.323259,16.359152,10.353764,9
2319,-4.704672,16.026295,10.105922,9
2320,-6.5211434,13.606991,9.466548,9
2321,-6.2520614,14.07607,12.030295,9
2322,-3.8031054,13.562912,15.215812,9
2323,-2.8403897,17.324366,13.221934,9
2324,-4.6537943,10.422537,13.601915,9
2325,-11.090977,13.052393,8.228709,9
2326,-4.6679397,10.374861,12.182864,9
2327,-12.581152,2.4113955,-4.333095,7
2328,-11.591097,16.188578,10.254848,9
2329,-10.385461,16.190165,8.36432,9
2330,-0.62864023,12.255571,12.214287,9
2331,-12.287546,16.180964,8.099009,9
2332,-7.525984,7.157856,-1.4318422,9
2333,-11.609706,17.776363,7.972771,9
2334,-11.547638,10.810853,5.8487678,9
2335,-10.85223,15.140844,8.931848,9
2336,-10.189534,10.003204,10.070473,9
2337,-8.302882,12.959429,10.4947815,9
2338,-8.988432,11.818382,15.35307,9
2339,-9.496833,9.687901,8.36698,9
2340,-6.2119226,14.27483,10.810846,9
2341,-10.819304,10.489282,5.732833,9
2342,-9.486008,11.2466955,7.558671,9
2343,-10.024209,15.777262,10.626522,9
2344,-13.442601,12.733599,10.752872,9
2345,-10.751524,13.052317,3.755102,9
2346,-4.0192823,15.145948,10.9140005,9
2347,-3.59961,14.497667,4.841588,9
2348,-4.2752028,13.977495,15.039767,9
2349,-11.633362,12.26029,4.8730597,5
2350,-12.7593155,12.406404,7.3536415,9
2351,-7.9673014,13.300976,8.318581,9
2352,-8.732496,12.850778,10.754306,9
2353,-7.910352,10.159029,3.803925,7
2354,-7.9183087,11.956861,14.2702675,9
2355,-3.9515865,12.0443,14.978034,9
2356,-8.790608,13.329462,6.8627586,9
2357,-6.9477534,14.719116,14.44514,9
2358,-8.011234,11.366713,6.6302185,9
2359,-11.556175,14.898496,8.422915,9
2360,-10.347233,13.97017,8.817437,9
2361,-5.9151974,11.435074,13.630349,9
2362,-9.322041,16.461168,12.38991,9
2363,-9.344281,17.965557,12.236197,9
2364,0.15733932,12.427094,12.861667,9
2365,-10.244176,16.77832,9.119631,9
2366,-4.165695,16.052599,9.333557,9
2367,-3.5433664,14.184698,11.050221,9
2368,-7.3938313,14.472571,8.969327,9
2369,-9.00034,15.173642,10.020897,9
2370,-10.751581,15.62044,12.190389,9
2371,-9.494994,9.622459,8.371527,8
2372,-6.6302767,13.948486,14.406804,9
2373,-5.705603,14.638494,15.678122,9
2374,-4.001074,12.2141285,14.777183,9
2375,-11.407058,13.564204,9.119131,9
2376,-8.824878,13.928127,15.527281,9
2377,-3.4786727,5.383474,-14.599522,3
2378,-10.483973,14.294755,7.39606,9
2379,-9.311231,16.023739,10.860046,9
2380,-3.314319,13.614432,12.8670435,9
2381,-6.55518,14.723817,14.21236,9
2382,-9.952064,13.569686,16.28035,9
2383,-10.688955,15.626754,7.072876,9
2384,-12.258069,17.634026,11.490498,9
2385,-9.495234,15.988743,11.055775,9
2386,-5.574351,10.338659,14.286046,9
2387,-9.061475,10.641039,5.021825,9
2388,-8.110158,9.585832,13.113981,9
2389,-2.552471,16.122011,10.315491,9
2390,-12.959132,12.45271,8.411139,9
2391,-3.5886018,7.71834,3.9922152,7
2392,0.43223608,12.321144,13.010055,9
2393,-8.265866,13.139864,10.511873,9
2394,-4.4188633,13.204361,11.854744,9
2395,-11.696824,9.831889,5.1840134,9
2396,-6.460768,16.989988,10.545314,9
2397,-7.4185743,10.909959,9.928448,9
2398,-4.5596128,13.781332,10.766689,9
2399,-9.646845,12.848645,14.954291,9
2400,12.454778,0.18238576,-0.629713,8
2401,15.41013,-5.0310273,-5.051123,8
2402,16.582048,6.9888425,-1.7401305,4
2403,11.660035,2.0781703,-0.8637324,8
2404,14.0685215,-4.4555173,-7.668496,8
2405,15.545432,4.1731,1.942477,4
2406,5.49417,-10.757182,-0.13838936,0
2407,17.514585,-3.5088212,-8.478301,8
2408,13.015212,-4.624581,-7.8580494,8
2409,6.4701653,-0.029257268,9.209048,0
2410,5.592298,-0.07633994,9.521509,0
2411,7.214923,-0.24499771,11.192534,0
2412,14.906825,-4.154074,-10.156933,8
2413,16.991224,-4.1440196,-9.544003,8
2414,17.707111,-5.0480185,-6.9700227,8
2415,16.840971,-4.5046654,-9.258605,8
2416,5.820375,-9.551269,0.5577462,0
2417,12.344358,1.7572948,-1.4482312,8
2418,6.0733266,-12.015098,1.67912,1
2419,12.172825,1.9840202,0.5746982,4
2420,12.531675,-0.5807174,1.1403563,4
2421,13.993416,-3.6066978,-9.133949,8
2422,1.8000568,0.98057705,-9.963806,5
2423,5.570484,0.6485468,4.188771,0
2424,4.2934365,-2.2536683,10.225654,0
2425,7.445757,-5.7903075,4.445128,0
2426,15.525938,1.8540512,-1.1655616,4
2427,5.9564395,-0.58362275,5.543173,0
2428,7.821726,6.813384,-0.87050474,5
2429,12.129713,-0.57410586,-4.4169507,8
2430,18.344036,-3.4909277,-7.5309424,8
2431,12.503909,4.7089605,-0.602306,4
2432,4.356722,-1.4126287,8.657078,0
2433,-0.19050592,-8.922611,6.4646635,0
2434,-1.4706789,-6.03193,-5.297787,5
2435,4.3728538,2.3925273,10.894171,0
2436,12.14049,0.19097914,0.5097067,4
2437,2.1548674,-2.2421129,9.4484005,0
2438,4.720695,1.1036197,10.176049,0
2439,14.201711,-4.126482,-3.2305117,8
2440,13.114503,3.1937232,-2.092783,4
2441,13.617833,-4.3636804,-8.131643,8
2442,14.118564,-0.44836712,-6.01732,8
2443,16.740093,-1.766321,-4.670311,8
2444,7.608463,-1.1849856,10.386982,0
2445,11.735534,-1.7695681,2.5639324,8
2446,5.3801093,-1.880828,12.080915,0
2447,4.3255963,-2.2715669,11.591978,0
2448,14.710114,-1.1628551,-3.1574981,8
2449,2.9956455,-0.14450018,8.013985,0
2450,7.3861685,-9.548879,0.64254606,1
2451,11.300474,2.4149573,-1.7249066,8
2452,15.208504,-1.3757488,-3.5021894,8
2453,5.237543,-8.812067,1.2157596,0
2454,13.008255,-1.9228382,-4.984683,8
2455,6.1925583,2.9286532,4.5795565,0
2456,4.6382203,2.9766948,9.1166725,0
